0,10,272.898,3369.8,3369.8,192302,-2.46243,0,0.5,2,1257.9,5
0,10,554.722,28473.1,21979.6,317264,-2.71651,0,0.5,2,0,4294967295
0,10,5.24269,236.547,236.547,611838,-2.34468,0,0.5,2,0,4
0,10,10747.8,625917,94413.8,78232.3,-2.50065,0,0.5,2,0,4294967295
0,10,1488.53,171915,33981.6,386046,-2.56896,0,0.5,2,0,4294967295
0,10,9.41419,115.895,115.895,142255,-2.98906,0,0.5,2,-2.88658e-15,2
0,10,206.836,11297.1,11297.1,134356,-2.06045,0,0.5,2,4225.85,10
0,10,105349,3.43783e+06,396571,13319.3,-2.19737,0,0.5,2,0,4294967295
0,10,3920.88,354369,54105.4,204481,-2.58894,0,0.5,2,0,4294967295
0,10,57.5013,1632.74,1632.74,29258.5,-2.89416,0,0.5,2,735.881,5
0,10,18.1236,842.612,842.612,481.737,-2.05085,0,0.5,2,0,5
0,10,310.401,16713.2,16713.2,218298,-2.39563,0,0.5,2,1134.21,11
0,10,36662.3,4.13871e+06,196845,31203.4,-2.26013,0,0.5,2,0,4294967295
0,10,292.14,8067.53,8067.53,351199,-2.10968,0,0.5,2,2353.17,8
0,10,800.429,42544,24005.7,862811,-2.25873,0,0.5,2,0,4294967295
0,10,3.84903,105.94,105.94,21404.9,-2.58603,0,0.5,2,0.303775,3
0,10,838.464,20845.5,20845.5,440315,-2.39627,0,0.5,2,4803.08,10
0,10,15733.2,726382,117708,67118,-2.43753,0,0.5,2,0,4294967295
0,10,29009,3.08574e+06,168890,71523,-2.01164,0,0.5,2,0,4294967295
0,10,2.638,94.5424,94.5424,465746,-2.24328,3,0.5,2,10.5326,9
0,10,22.5503,205.24,205.24,1.58811e+06,-2.30151,3,0.5,2,0,7
0,10,11.9785,156.881,156.881,311575,-2.91946,3,0.5,2,0,7
0,10,440,9345.23,9345.23,987554,-2.29829,0,0.5,2,2570.36,8
0,10,13.5703,328.141,328.141,1.17774e+06,-2.18019,4,0.5,2,74.3871,10
0,10,6.89331,169.601,169.601,5.28314e+06,-2.20756,4,0.5,2,48.7742,10
0,10,9.27254,308.735,308.735,626385,-2.01164,5,0.5,2,71.3619,11
0,10,76.729,966.451,966.451,186406,-2.26478,5,0.5,2,480.169,11
0,10,125.72,1891.43,1333.5,588386,-2.35496,6,0.5,2,132.753,4294967295
0,10,9.27254,308.735,237.411,1.2162e+06,-2.01164,6,0.5,2,0,4294967295
0,10,5.24269,241.547,122.577,397426,-2.34468,6,0.5,2,0,4294967295
0,10,18.1236,847.612,346.747,160704,-2.05085,6,0.5,2,0,4294967295
0,10,4085.38,221955,59824.3,190057,-2.18019,0,0.5,2,0,4294967295
0,10,14261,2.30204e+06,115044,54744.8,-2.56896,0,0.5,2,0,4294967295
0,10,440,9350.23,709.695,6.07488e+06,-2.29829,10,0.5,2,0,4294967295
0,10,13.5703,333.141,30.9286,1.76463e+06,-2.18019,10,0.5,2,0,4294967295
0,10,6.89331,169.601,17.1871,4.65726e+06,-2.20756,10,0.5,2,0,4294967295
0,10,11.9785,161.881,28.5692,4.53422e+06,-2.91946,10,0.5,2,0,4294967295
0,10,292.14,8072.53,497.23,3.91388e+06,-2.10968,10,0.5,2,0,4294967295
0,10,3.84903,110.94,9.80691,458387,-2.58603,10,0.5,2,0,4294967295
0,10,22.5503,210.24,49.743,5.73036e+06,-2.30151,10,0.5,2,0,4294967295
0,10,18.1236,847.612,40.8728,65981.2,-2.05085,10,0.5,2,0,4294967295
0,10,2.638,99.5424,6.84079,4.30469e+06,-2.24328,10,0.5,2,0,4294967295
0,10,125.72,1891.43,232.633,3.51518e+06,-2.35496,10,0.5,2,0,4294967295
0,10,272.898,3374.8,468.763,3.29137e+06,-2.46243,10,0.5,2,0,4294967295
0,10,5.24269,241.547,13.3781,60915,-2.34468,10,0.5,2,0,4294967295
0,10,76.729,966.451,148.844,1.16579e+06,-2.26478,10,0.5,2,0,4294967295
0,10,57.5013,1637.74,114.755,2.56454e+06,-2.89416,10,0.5,2,0,4294967295
0,10,9.41419,125.895,22.4194,3.29305e+06,-2.98906,10,0.5,2,0,4294967295
0,10,9.27254,308.735,22.7199,259357,-2.01164,10,0.5,2,0,4294967295
0,10,2421.98,74989.7,46502.3,270007,-2.43916,0,0.5,2,0,4294967295
0,10,9.27254,308.735,9.27254,297162,-2.01164,11,0.5,2,0,4294967295
0,10,2.638,99.5424,2.638,1.07876e+07,-2.24328,11,0.5,2,0,4294967295
0,10,3.84903,115.94,3.84903,607591,-2.58603,11,0.5,2,0,4294967295
0,10,11.9785,161.881,11.9785,4.35612e+06,-2.91946,11,0.5,2,0,4294967295
0,10,5.24269,241.547,5.24269,78459.7,-2.34468,11,0.5,2,0,4294967295
0,10,6.89331,174.601,6.89331,3.42809e+07,-2.20756,11,0.5,2,0,4294967295
0,10,22.5503,210.24,22.5503,1.38712e+07,-2.30151,11,0.5,2,0,4294967295
0,10,18.1236,847.612,18.1236,18106.3,-2.05085,11,0.5,2,0,4294967295
0,10,13.5703,333.141,13.5703,1.16847e+07,-2.18019,11,0.5,2,0,4294967295
0,10,9.41419,120.895,9.41419,9.73452e+06,-2.98906,11,0.5,2,0,4294967295
0,11,111.841,7897.48,7897.48,15495.2,-2.34468,0,0.5,3.89062,0,5
0,11,22.4524,1039.8,1039.8,4687.04,-2.24328,0,0.5,3.81163,8.26214e-14,4
0,11,145.238,5372.72,5372.72,60606.4,-2.20756,0,0.5,3.84459,0,3
0,11,381.512,6679.08,6679.08,10062.7,-2.35496,0,0.5,3.6899,0,2
0,11,627.096,25138.4,25138.4,22294.9,-0.28058,0,0.5,3.55208,0,3
0,11,329.287,17884,17884,37519,-2.39563,0,0.5,3.9403,0,3
0,11,3513.89,138907,138907,65871.9,-0.196895,0,0.5,3.67634,31646.2,6
0,11,1349.31,77412.6,77412.6,69758.4,-0.217556,0,0.5,3.53686,26902.1,5
0,11,1355.82,36102.1,36102.1,427321,-0.234385,0,0.5,3.34717,0,3
0,11,1177.58,25302.5,25302.5,355593,-0.200685,0,0.5,3.41345,0,3
0,11,224.689,3257.99,3257.99,6888.81,-2.20265,2,0.5,3.75829,0,5
0,11,48.964,2172.2,2172.2,14.9814,-2.06045,3,0.5,3.73725,0,6
0,11,11.1296,431.221,431.221,7114.77,-2.58894,4,0.5,3.84603,0,6
0,11,32.4085,386.346,386.346,85.8403,-2.40027,4,0.5,3.72804,0,6
0,11,333.69,10592.7,10592.7,681.554,-2.35147,4,0.5,3.734,0,7
0,11,66.7941,831.355,831.355,292.984,-2.26478,4,0.5,3.82353,1.53919e-14,6
0,11,12.6737,305.863,305.863,32417.9,-2.18019,4,0.5,3.7174,-1.76242e-14,6
0,11,2640.26,209584,209584,14589.6,-0.189472,0,0.5,3.79414,27085.1,7
0,11,140.438,3289.68,3289.68,150607,-2.43753,5,0.5,3.70574,0,7
0,11,3293.62,68317.5,68317.5,860664,-0.223353,5,0.5,3.33279,32065.5,10
0,11,329.287,17889,12191.6,8386.11,-2.39563,5,0.5,3.58776,0,4294967295
0,11,5170.5,216186,216186,166650,-0.196895,0,0.5,3.72557,89577.9,7
0,11,1355.82,36107.1,10307.3,76948.4,-0.234385,6,0.5,3.97662,0,4294967295
0,11,1292.53,73219.9,19731.6,1.3148e+06,-0.217556,6,0.5,3.91104,0,4294967295
0,11,597.098,60254.4,9493.06,102452,-0.25281,6,0.5,3.98344,0,4294967295
0,11,320.838,5971.1,605.839,1.04207e+06,-2.07592,10,0.5,3.7974,0,4294967295
0,11,576.813,18325.6,833.685,991374,-2.53087,10,0.5,3.7838,0,4294967295
0,11,1187.36,38617.2,3090.62,3.73361e+06,-0.234385,10,0.5,3.70034,0,4294967295
0,11,381.512,6684.08,1203.13,2263.76,-2.35496,10,0.5,3.7305,0,4294967295
0,11,224.689,3267.99,660.27,1.47863e+06,-2.20265,10,0.5,3.63687,0,4294967295
0,11,12.6737,310.863,58.3658,1.20765e+07,-2.18019,10,0.5,3.62286,0,4294967295
0,11,66.7941,841.355,311.946,152919,-2.26478,10,0.5,3.59054,0,4294967295
0,11,11.1296,436.221,22.7796,4.82636e+06,-2.58894,10,0.5,3.24267,0,4294967295
0,11,1349.31,77417.6,2991.28,3.65803e+06,-0.217556,10,0.5,3.83475,0,4294967295
0,11,3513.89,138912,7858.07,3.18862e+06,-0.196895,10,0.5,3.99125,0,4294967295
0,11,145.238,5382.72,428.138,1.0508e+07,-2.20756,10,0.5,3.59349,0,4294967295
0,11,329.287,17889,306.04,1.00325e+07,-2.39563,10,0.5,3.7208,0,4294967295
0,11,3293.62,68317.5,7287.37,563710,-0.223353,10,0.5,3.97601,0,4294967295
0,11,1177.58,25307.5,2309.22,2.73067e+06,-0.200685,10,0.5,3.73324,0,4294967295
0,11,21.1813,389.055,44.1339,7.25541e+06,-2.78442,10,0.5,3.41686,0,4294967295
0,11,627.096,25143.4,1690.22,5.84683e+06,-0.28058,10,0.5,3.75017,0,4294967295
0,11,333.69,10592.7,827.272,3.15365e+06,-2.35147,10,0.5,3.71932,0,4294967295
